logfile,group,file,subject,condition,symb,perm,Day,Block,Trial,Day_group
analysis_output.1904663.log,old,S130_G03_D02_B03_T02,S130,G03_D02_B03_T02,2.2876,0.2328,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S131_G03_D02_B03_T02,S131,G03_D02_B03_T02,2.4363,0.2128,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S133_G03_D02_B03_T02,S133,G03_D02_B03_T02,2.2937,0.2308,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S134_G03_D02_B03_T02,S134,G03_D02_B03_T02,2.2119,0.2336,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S135_G03_D02_B03_T02,S135,G03_D02_B03_T02,2.2842,0.2521,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S136_G03_D02_B03_T02,S136,G03_D02_B03_T02,2.2873,0.2265,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S137_G03_D02_B03_T02,S137,G03_D02_B03_T02,2.2835,0.2263,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S138_G03_D02_B03_T02,S138,G03_D02_B03_T02,2.6092,0.2287,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S139_G03_D02_B03_T02,S139,G03_D02_B03_T02,2.2858,0.2258,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S140_G03_D02_B03_T02,S140,G03_D02_B03_T02,2.2762,0.2254,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S141_G03_D02_B03_T02,S141,G03_D02_B03_T02,2.2818,0.2401,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S142_G03_D02_B03_T02,S142,G03_D02_B03_T02,2.2697,0.2225,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S143_G03_D02_B03_T02,S143,G03_D02_B03_T02,2.2414,0.2243,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S145_G03_D02_B03_T02,S145,G03_D02_B03_T02,2.2909,0.2296,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S146_G03_D02_B03_T02,S146,G03_D02_B03_T02,2.2798,0.233,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S154_G03_D02_B03_T02,S154,G03_D02_B03_T02,2.2879,0.2265,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S156_G03_D02_B03_T02,S156,G03_D02_B03_T02,2.2944,0.2447,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S157_G03_D02_B03_T02,S157,G03_D02_B03_T02,2.2931,0.2243,D02,B03,T02,D02 Old
analysis_output.1904663.log,old,S158_G03_D02_B03_T02,S158,G03_D02_B03_T02,2.2481,0.2351,D02,B03,T02,D02 Old
analysis_output.1904663.log,young,S001_G01_D02_B03_T02,S001,G01_D02_B03_T02,2.2452,0.2434,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S002_G01_D02_B03_T02,S002,G01_D02_B03_T02,2.2192,0.2222,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S003_G01_D02_B03_T02,S003,G01_D02_B03_T02,2.2783,0.2583,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S004_G01_D02_B03_T02,S004,G01_D02_B03_T02,2.2396,0.2184,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S005_G01_D02_B03_T02,S005,G01_D02_B03_T02,2.2839,0.2271,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S006_G01_D02_B03_T02,S006,G01_D02_B03_T02,2.2525,0.2249,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S007_G01_D02_B03_T02,S007,G01_D02_B03_T02,2.2335,0.2218,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S008_G01_D02_B03_T02,S008,G01_D02_B03_T02,2.6136,0.2279,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S010_G01_D02_B03_T02,S010,G01_D02_B03_T02,2.2711,0.2418,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S011_G01_D02_B03_T02,S011,G01_D02_B03_T02,2.2537,0.2552,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S012_G01_D02_B03_T02,S012,G01_D02_B03_T02,2.2618,0.2629,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S014_G01_D02_B03_T02,S014,G01_D02_B03_T02,2.5086,0.2389,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S015_G01_D02_B03_T02,S015,G01_D02_B03_T02,2.2681,0.2241,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S016_G01_D02_B03_T02,S016,G01_D02_B03_T02,2.2725,0.2638,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S018_G01_D02_B03_T02,S018,G01_D02_B03_T02,2.2918,0.2318,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S020_G01_D02_B03_T02,S020,G01_D02_B03_T02,2.2436,0.2204,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S021_G01_D02_B03_T02,S021,G01_D02_B03_T02,2.2341,0.2351,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S023_G01_D02_B03_T02,S023,G01_D02_B03_T02,2.2569,0.2226,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S024_G01_D02_B03_T02,S024,G01_D02_B03_T02,2.2611,0.2328,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S025_G01_D02_B03_T02,S025,G01_D02_B03_T02,2.2857,0.2274,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S026_G01_D02_B03_T02,S026,G01_D02_B03_T02,2.2877,0.2243,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S027_G01_D02_B03_T02,S027,G01_D02_B03_T02,2.2583,0.2551,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S028_G01_D02_B03_T02,S028,G01_D02_B03_T02,2.6128,0.2498,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S030_G01_D02_B03_T02,S030,G01_D02_B03_T02,2.2614,0.2241,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S031_G01_D02_B03_T02,S031,G01_D02_B03_T02,2.2888,0.2239,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S032_G01_D02_B03_T02,S032,G01_D02_B03_T02,2.2558,0.2423,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S033_G01_D02_B03_T02,S033,G01_D02_B03_T02,2.2639,0.2285,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S034_G01_D02_B03_T02,S034,G01_D02_B03_T02,2.2772,0.2258,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S035_G01_D02_B03_T02,S035,G01_D02_B03_T02,2.2326,0.2173,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S036_G01_D02_B03_T02,S036,G01_D02_B03_T02,2.274,0.2232,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S037_G01_D02_B03_T02,S037,G01_D02_B03_T02,2.262,0.2242,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S038_G01_D02_B03_T02,S038,G01_D02_B03_T02,2.2824,0.2386,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S039_G01_D02_B03_T02,S039,G01_D02_B03_T02,2.2686,0.2307,D02,B03,T02,D02 Young
analysis_output.1904663.log,young,S063_G01_D02_B03_T02,S063,G01_D02_B03_T02,2.2825,0.2273,D02,B03,T02,D02 Young
analysis_output.1904664.log,old,S009_G03_D02_B03_T03,S009,G03_D02_B03_T03,2.2843,0.2207,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S013_G03_D02_B03_T03,S013,G03_D02_B03_T03,2.2897,0.2212,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S019_G03_D02_B03_T03,S019,G03_D02_B03_T03,2.2896,0.2254,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S040_G03_D02_B03_T03,S040,G03_D02_B03_T03,2.2642,0.2283,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S081_G03_D02_B03_T03,S081,G03_D02_B03_T03,2.2663,0.2329,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S102_G03_D02_B03_T03,S102,G03_D02_B03_T03,2.2741,0.2299,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S103_G03_D02_B03_T03,S103,G03_D02_B03_T03,2.2576,0.2238,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S107_G03_D02_B03_T03,S107,G03_D02_B03_T03,2.2685,0.2239,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S109_G03_D02_B03_T03,S109,G03_D02_B03_T03,2.2584,0.2213,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S110_G03_D02_B03_T03,S110,G03_D02_B03_T03,2.2684,0.2254,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S112_G03_D02_B03_T03,S112,G03_D02_B03_T03,2.2206,0.2226,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S113_G03_D02_B03_T03,S113,G03_D02_B03_T03,2.2699,0.2432,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S116_G03_D02_B03_T03,S116,G03_D02_B03_T03,2.2921,0.2517,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S119_G03_D02_B03_T03,S119,G03_D02_B03_T03,2.277,0.2234,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S120_G03_D02_B03_T03,S120,G03_D02_B03_T03,2.2668,0.2223,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S123_G03_D02_B03_T03,S123,G03_D02_B03_T03,2.747,0.2314,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S125_G03_D02_B03_T03,S125,G03_D02_B03_T03,2.2517,0.2221,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S127_G03_D02_B03_T03,S127,G03_D02_B03_T03,2.2734,0.226,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S128_G03_D02_B03_T03,S128,G03_D02_B03_T03,2.2917,0.2281,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S129_G03_D02_B03_T03,S129,G03_D02_B03_T03,2.292,0.2246,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S130_G03_D02_B03_T03,S130,G03_D02_B03_T03,2.29,0.2282,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S131_G03_D02_B03_T03,S131,G03_D02_B03_T03,2.6069,0.214,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S133_G03_D02_B03_T03,S133,G03_D02_B03_T03,2.2935,0.2305,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S134_G03_D02_B03_T03,S134,G03_D02_B03_T03,2.2151,0.2318,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S135_G03_D02_B03_T03,S135,G03_D02_B03_T03,2.2827,0.2518,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S136_G03_D02_B03_T03,S136,G03_D02_B03_T03,2.2856,0.2264,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S137_G03_D02_B03_T03,S137,G03_D02_B03_T03,2.2827,0.2272,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S138_G03_D02_B03_T03,S138,G03_D02_B03_T03,2.2929,0.2289,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S139_G03_D02_B03_T03,S139,G03_D02_B03_T03,2.2849,0.2259,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S140_G03_D02_B03_T03,S140,G03_D02_B03_T03,2.2786,0.2237,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S141_G03_D02_B03_T03,S141,G03_D02_B03_T03,2.2778,0.2414,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S142_G03_D02_B03_T03,S142,G03_D02_B03_T03,2.2744,0.2236,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S143_G03_D02_B03_T03,S143,G03_D02_B03_T03,2.2455,0.2234,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S145_G03_D02_B03_T03,S145,G03_D02_B03_T03,2.2905,0.2291,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S146_G03_D02_B03_T03,S146,G03_D02_B03_T03,2.2784,0.2388,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S154_G03_D02_B03_T03,S154,G03_D02_B03_T03,2.2887,0.226,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S156_G03_D02_B03_T03,S156,G03_D02_B03_T03,2.2942,0.2412,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S157_G03_D02_B03_T03,S157,G03_D02_B03_T03,2.2926,0.2242,D02,B03,T03,D02 Old
analysis_output.1904664.log,old,S158_G03_D02_B03_T03,S158,G03_D02_B03_T03,2.2459,0.2379,D02,B03,T03,D02 Old
analysis_output.1904664.log,young,S001_G01_D02_B03_T03,S001,G01_D02_B03_T03,2.2462,0.2408,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S002_G01_D02_B03_T03,S002,G01_D02_B03_T03,2.2185,0.2213,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S003_G01_D02_B03_T03,S003,G01_D02_B03_T03,2.2729,0.2529,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S004_G01_D02_B03_T03,S004,G01_D02_B03_T03,2.2408,0.2194,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S005_G01_D02_B03_T03,S005,G01_D02_B03_T03,2.2839,0.2254,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S006_G01_D02_B03_T03,S006,G01_D02_B03_T03,2.2553,0.2251,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S007_G01_D02_B03_T03,S007,G01_D02_B03_T03,2.2364,0.2218,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S008_G01_D02_B03_T03,S008,G01_D02_B03_T03,2.7305,0.2266,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S010_G01_D02_B03_T03,S010,G01_D02_B03_T03,2.2714,0.2433,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S011_G01_D02_B03_T03,S011,G01_D02_B03_T03,2.253,0.2573,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S012_G01_D02_B03_T03,S012,G01_D02_B03_T03,2.2635,0.2637,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S014_G01_D02_B03_T03,S014,G01_D02_B03_T03,2.2195,0.2366,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S015_G01_D02_B03_T03,S015,G01_D02_B03_T03,2.0556,0.2257,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S016_G01_D02_B03_T03,S016,G01_D02_B03_T03,2.2716,0.2666,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S018_G01_D02_B03_T03,S018,G01_D02_B03_T03,2.2919,0.2307,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S020_G01_D02_B03_T03,S020,G01_D02_B03_T03,2.2464,0.219,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S021_G01_D02_B03_T03,S021,G01_D02_B03_T03,2.2509,0.2261,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S023_G01_D02_B03_T03,S023,G01_D02_B03_T03,2.2547,0.2218,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S024_G01_D02_B03_T03,S024,G01_D02_B03_T03,2.2627,0.2404,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S025_G01_D02_B03_T03,S025,G01_D02_B03_T03,2.2912,0.23,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S026_G01_D02_B03_T03,S026,G01_D02_B03_T03,2.2911,0.2234,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S027_G01_D02_B03_T03,S027,G01_D02_B03_T03,2.2565,0.2552,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S028_G01_D02_B03_T03,S028,G01_D02_B03_T03,2.6148,0.2467,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S030_G01_D02_B03_T03,S030,G01_D02_B03_T03,2.2612,0.2228,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S031_G01_D02_B03_T03,S031,G01_D02_B03_T03,2.2898,0.2256,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S032_G01_D02_B03_T03,S032,G01_D02_B03_T03,2.2583,0.2421,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S033_G01_D02_B03_T03,S033,G01_D02_B03_T03,2.2657,0.2294,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S034_G01_D02_B03_T03,S034,G01_D02_B03_T03,2.2809,0.227,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S035_G01_D02_B03_T03,S035,G01_D02_B03_T03,2.2326,0.214,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S036_G01_D02_B03_T03,S036,G01_D02_B03_T03,2.2701,0.2234,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S037_G01_D02_B03_T03,S037,G01_D02_B03_T03,2.2617,0.2244,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S038_G01_D02_B03_T03,S038,G01_D02_B03_T03,2.286,0.234,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S039_G01_D02_B03_T03,S039,G01_D02_B03_T03,2.2696,0.2308,D02,B03,T03,D02 Young
analysis_output.1904664.log,young,S063_G01_D02_B03_T03,S063,G01_D02_B03_T03,2.2832,0.229,D02,B03,T03,D02 Young
